ticker,exchange,name,price_date,interval,open,high,low,close,adjusted_close,volume,data_source
AAPL,NASDAQ,Apple Inc.,2025-10-15,1d,249.490000,251.820000,247.470000,249.340000,248.640000,33893600,FinMind
AAPL,NASDAQ,Apple Inc.,2025-10-16,1d,248.250000,249.040000,245.130000,247.450000,246.750000,39777000,FinMind
AAPL,NASDAQ,Apple Inc.,2025-10-17,1d,248.020000,253.380000,247.270000,252.290000,251.580000,49147000,FinMind
AAPL,NASDAQ,Apple Inc.,2025-10-20,1d,255.890000,264.380000,255.630000,262.240000,261.500000,90483000,FinMind
AAPL,NASDAQ,Apple Inc.,2025-10-21,1d,261.880000,265.290000,261.830000,262.770000,262.030000,46695900,FinMind
AAPL,NASDAQ,Apple Inc.,2025-10-22,1d,262.650000,262.850000,255.430000,258.450000,257.720000,45015300,FinMind
AAPL,NASDAQ,Apple Inc.,2025-10-23,1d,259.940000,260.620000,258.010000,259.580000,258.850000,32754900,FinMind
AAPL,NASDAQ,Apple Inc.,2025-10-24,1d,261.190000,264.130000,259.180000,262.820000,262.080000,38253700,FinMind
AAPL,NASDAQ,Apple Inc.,2025-10-27,1d,264.880000,269.120000,264.650000,268.810000,268.050000,44888200,FinMind
AAPL,NASDAQ,Apple Inc.,2025-10-28,1d,268.990000,269.890000,268.150000,269.000000,268.240000,41534800,FinMind
AAPL,NASDAQ,Apple Inc.,2025-10-29,1d,269.280000,271.410000,267.110000,269.700000,268.940000,51086700,FinMind
AAPL,NASDAQ,Apple Inc.,2025-10-30,1d,271.990000,274.140000,268.480000,271.400000,270.630000,69886500,FinMind
AAPL,NASDAQ,Apple Inc.,2025-10-31,1d,276.990000,277.320000,269.160000,270.370000,269.610000,86167100,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-03,1d,270.420000,270.850000,266.250000,269.050000,268.290000,50194600,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-04,1d,268.330000,271.490000,267.620000,270.040000,269.280000,49274800,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-05,1d,268.610000,271.700000,266.930000,270.140000,269.380000,43683100,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-06,1d,267.890000,273.400000,267.890000,269.770000,269.010000,51204000,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-07,1d,269.800000,272.290000,266.770000,268.470000,267.710000,48227400,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-10,1d,268.960000,273.730000,267.460000,269.430000,268.930000,41312400,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-11,1d,269.810000,275.910000,269.800000,275.250000,274.740000,46208300,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-12,1d,275.000000,275.730000,271.700000,273.470000,272.960000,48398000,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-13,1d,274.110000,276.700000,272.090000,272.950000,272.440000,49602800,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-14,1d,271.050000,275.960000,269.600000,272.410000,271.900000,47431300,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-17,1d,268.820000,270.490000,265.730000,267.460000,266.960000,45018300,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-18,1d,269.990000,270.710000,265.320000,267.440000,266.940000,45677300,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-19,1d,265.530000,272.210000,265.500000,268.560000,268.060000,40424500,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-20,1d,270.830000,275.430000,265.920000,266.250000,265.760000,45823600,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-21,1d,265.950000,273.330000,265.670000,271.490000,270.990000,59030800,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-24,1d,270.900000,277.000000,270.900000,275.920000,275.410000,65585800,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-25,1d,275.270000,280.380000,275.250000,276.970000,276.460000,46914200,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-26,1d,276.960000,279.530000,276.630000,277.550000,277.040000,33431400,FinMind
AAPL,NASDAQ,Apple Inc.,2025-11-28,1d,277.260000,279.000000,275.990000,278.850000,278.330000,20135600,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-01,1d,278.010000,283.420000,276.140000,283.100000,282.580000,46587700,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-02,1d,283.000000,287.400000,282.630000,286.190000,285.660000,53669500,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-03,1d,286.200000,288.620000,283.300000,284.150000,283.620000,43538700,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-04,1d,284.100000,284.730000,278.590000,280.700000,280.180000,43989100,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-05,1d,280.540000,281.140000,278.050000,278.780000,278.260000,47265800,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-08,1d,278.130000,279.670000,276.150000,277.890000,277.370000,38211800,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-09,1d,278.160000,280.030000,276.920000,277.180000,276.670000,32193300,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-10,1d,277.750000,279.750000,276.440000,278.780000,278.260000,33038300,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-11,1d,279.100000,279.590000,273.810000,278.030000,277.510000,33248000,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-12,1d,277.900000,279.220000,276.820000,278.280000,277.760000,39532900,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-15,1d,280.150000,280.150000,272.840000,274.110000,273.600000,50409100,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-16,1d,272.820000,275.500000,271.790000,274.610000,274.100000,37648600,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-17,1d,275.010000,276.160000,271.640000,271.840000,271.340000,50138700,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-18,1d,273.610000,273.630000,266.950000,272.190000,271.690000,51630700,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-19,1d,272.150000,274.600000,269.900000,273.670000,273.160000,144632000,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-22,1d,272.860000,273.880000,270.510000,270.970000,270.470000,36571800,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-23,1d,270.840000,272.500000,269.560000,272.360000,271.850000,29642000,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-24,1d,272.340000,275.430000,272.200000,273.810000,273.300000,17910600,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-26,1d,274.160000,275.370000,272.860000,273.400000,272.890000,21521800,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-29,1d,272.690000,274.360000,272.350000,273.760000,273.250000,23715200,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-30,1d,272.810000,274.080000,272.280000,273.080000,272.570000,22139600,FinMind
AAPL,NASDAQ,Apple Inc.,2025-12-31,1d,273.060000,273.680000,271.750000,271.860000,271.360000,27293600,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-02,1d,272.260000,277.840000,269.000000,271.010000,270.510000,37838100,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-05,1d,270.640000,271.510000,266.140000,267.260000,266.760000,45647200,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-06,1d,267.000000,267.550000,262.120000,262.360000,261.870000,52352100,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-07,1d,263.200000,263.680000,259.810000,260.330000,259.850000,48309800,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-08,1d,257.020000,259.290000,255.700000,259.040000,258.560000,50419300,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-09,1d,259.080000,260.210000,256.220000,259.370000,258.890000,39997000,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-12,1d,259.160000,261.300000,256.800000,260.250000,259.770000,45263800,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-13,1d,258.720000,261.810000,258.390000,261.050000,260.570000,45730800,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-14,1d,259.490000,261.820000,256.710000,259.960000,259.480000,40019400,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-15,1d,260.650000,261.040000,257.050000,258.210000,257.730000,39388600,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-16,1d,257.900000,258.900000,254.930000,255.530000,255.060000,72142800,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-20,1d,252.730000,254.790000,243.420000,246.700000,246.240000,80267500,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-21,1d,248.700000,251.560000,245.180000,247.650000,247.190000,54641700,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-22,1d,249.200000,251.000000,248.150000,248.350000,247.890000,39708300,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-23,1d,247.320000,249.410000,244.680000,248.040000,247.580000,41689000,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-26,1d,251.480000,256.560000,249.800000,255.410000,254.940000,55969200,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-27,1d,259.170000,261.950000,258.210000,258.270000,257.790000,49648300,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-28,1d,257.650000,258.860000,254.510000,256.440000,255.960000,41288000,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-29,1d,258.000000,259.650000,254.410000,258.280000,257.800000,67253000,FinMind
AAPL,NASDAQ,Apple Inc.,2026-01-30,1d,255.170000,261.900000,252.180000,259.480000,259.000000,92443400,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-02,1d,260.030000,270.490000,259.210000,270.010000,269.510000,73913400,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-03,1d,269.200000,271.880000,267.610000,269.480000,268.980000,64394700,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-04,1d,272.290000,278.950000,272.290000,276.490000,275.980000,90545700,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-05,1d,278.130000,279.500000,273.230000,275.910000,275.400000,52977400,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-06,1d,277.120000,280.910000,276.930000,278.120000,277.600000,50453400,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-09,1d,277.910000,278.200000,271.700000,274.620000,274.370000,44623400,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-10,1d,274.890000,275.370000,272.940000,273.680000,273.430000,34376900,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-11,1d,274.700000,280.180000,274.450000,275.500000,275.250000,51931300,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-12,1d,275.590000,275.720000,260.180000,261.730000,261.490000,81077200,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-13,1d,262.010000,262.230000,255.450000,255.780000,255.540000,56290700,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-17,1d,258.050000,266.290000,255.540000,263.880000,263.640000,58469100,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-18,1d,263.600000,266.820000,262.450000,264.350000,264.110000,34203300,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-19,1d,262.600000,264.480000,260.050000,260.580000,260.340000,30845300,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-20,1d,258.970000,264.750000,258.160000,264.580000,264.340000,42070500,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-23,1d,263.490000,269.430000,263.380000,266.180000,265.930000,37308200,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-24,1d,267.860000,274.890000,267.710000,272.140000,271.890000,47014600,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-25,1d,271.780000,274.940000,271.050000,274.230000,273.980000,33714300,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-26,1d,274.950000,276.110000,270.800000,272.950000,272.700000,32345100,FinMind
AAPL,NASDAQ,Apple Inc.,2026-02-27,1d,272.810000,272.810000,262.890000,264.180000,263.940000,72366500,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-02,1d,262.410000,266.530000,260.200000,264.720000,264.480000,41827900,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-03,1d,263.480000,265.560000,260.130000,263.750000,263.510000,38568900,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-04,1d,264.650000,266.150000,261.420000,262.520000,262.280000,39803100,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-05,1d,260.790000,261.560000,257.250000,260.290000,260.050000,49658600,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-06,1d,258.630000,258.770000,254.370000,257.460000,257.220000,41120000,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-09,1d,255.690000,261.150000,253.680000,259.880000,259.640000,38218500,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-10,1d,257.650000,262.480000,256.950000,260.830000,260.590000,30590800,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-11,1d,261.090000,262.130000,259.550000,260.810000,260.570000,26218900,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-12,1d,258.660000,258.950000,254.180000,255.760000,255.520000,40794000,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-13,1d,255.480000,256.330000,249.520000,250.120000,249.890000,36930000,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-16,1d,252.110000,253.890000,249.880000,252.820000,252.590000,32074200,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-17,1d,252.960000,255.130000,252.180000,254.230000,254.000000,32361600,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-18,1d,252.630000,254.940000,249.000000,249.940000,249.710000,35757900,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-19,1d,249.400000,251.830000,247.300000,248.960000,248.730000,34864100,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-20,1d,247.980000,249.200000,246.000000,247.990000,247.760000,88331100,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-23,1d,253.970000,254.600000,250.280000,251.490000,251.260000,40546100,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-24,1d,250.350000,254.830000,249.550000,251.640000,251.410000,45152300,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-25,1d,254.100000,255.000000,251.600000,252.620000,252.390000,28476700,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-26,1d,252.120000,257.000000,250.770000,252.890000,252.660000,41796700,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-27,1d,253.900000,255.490000,248.070000,248.800000,248.570000,47900000,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-30,1d,250.070000,250.870000,245.510000,246.630000,246.400000,39446200,FinMind
AAPL,NASDAQ,Apple Inc.,2026-03-31,1d,247.910000,255.480000,247.100000,253.790000,253.560000,49598100,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-01,1d,254.080000,256.180000,253.330000,255.630000,255.390000,40059400,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-02,1d,254.200000,256.130000,250.650000,255.920000,255.680000,31289400,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-06,1d,256.510000,262.160000,256.460000,258.860000,258.620000,29329900,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-07,1d,256.160000,256.200000,245.700000,253.500000,253.270000,62148000,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-08,1d,258.450000,259.750000,256.530000,258.900000,258.660000,41032800,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-09,1d,259.000000,261.120000,256.070000,260.490000,260.250000,28121600,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-10,1d,259.980000,262.190000,259.020000,260.480000,260.240000,31291500,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-13,1d,259.730000,260.180000,256.660000,259.200000,258.960000,36234700,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-14,1d,259.250000,261.930000,257.190000,258.830000,258.590000,48370700,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-15,1d,258.160000,266.560000,257.810000,266.430000,266.180000,49913500,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-16,1d,266.800000,267.160000,261.270000,263.400000,263.160000,43323100,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-17,1d,266.960000,272.300000,266.720000,270.230000,269.980000,61436200,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-20,1d,270.330000,274.280000,270.290000,273.050000,272.800000,36590200,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-21,1d,271.500000,272.800000,265.400000,266.170000,265.930000,50209800,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-22,1d,267.820000,273.740000,266.870000,273.170000,272.920000,43249200,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-23,1d,275.050000,275.770000,271.650000,273.430000,273.180000,33399600,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-24,1d,272.760000,273.060000,269.650000,271.060000,270.810000,38157100,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-27,1d,266.090000,268.360000,265.070000,267.610000,267.360000,41466800,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-28,1d,272.340000,273.230000,268.660000,270.710000,270.460000,40018900,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-29,1d,267.550000,271.040000,267.040000,270.170000,269.920000,30047900,FinMind
AAPL,NASDAQ,Apple Inc.,2026-04-30,1d,270.500000,276.000000,268.140000,271.350000,271.100000,91848200,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-01,1d,278.860000,287.220000,278.370000,280.140000,279.880000,79915400,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-04,1d,279.660000,280.630000,274.860000,276.830000,276.580000,46668400,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-05,1d,276.930000,284.570000,276.500000,284.180000,283.920000,49311700,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-06,1d,281.920000,288.030000,281.070000,287.510000,287.250000,58336100,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-07,1d,289.270000,292.130000,285.780000,287.440000,287.180000,45224300,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-08,1d,290.010000,294.760000,290.000000,293.320000,293.050000,52692800,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-11,1d,291.980000,293.880000,290.230000,292.680000,292.680000,42247300,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-12,1d,292.560000,295.270000,292.560000,294.800000,294.800000,45748100,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-13,1d,293.500000,300.920000,293.500000,298.870000,298.870000,52684300,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-14,1d,299.820000,300.450000,295.380000,298.210000,298.210000,35324900,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-15,1d,297.900000,303.200000,296.520000,300.230000,300.230000,54862800,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-18,1d,300.240000,300.660000,294.910000,297.840000,297.840000,34483000,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-19,1d,296.970000,300.510000,296.350000,298.970000,298.970000,42243600,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-20,1d,298.180000,302.800000,298.080000,302.250000,302.250000,38229800,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-21,1d,301.060000,305.540000,300.400000,304.990000,304.990000,42965100,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-22,1d,306.120000,311.400000,305.840000,308.820000,308.820000,43670200,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-26,1d,309.560000,311.820000,307.670000,308.330000,308.330000,48000500,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-27,1d,308.330000,313.260000,308.300000,310.850000,310.850000,50430900,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-28,1d,310.680000,312.800000,309.570000,312.510000,312.510000,48220400,FinMind
AAPL,NASDAQ,Apple Inc.,2026-05-29,1d,311.780000,315.000000,309.530000,312.060000,312.060000,70026800,FinMind
AAPL,NASDAQ,Apple Inc.,2026-06-01,1d,309.630000,310.940000,305.020000,306.310000,306.310000,48849900,FinMind
AAPL,NASDAQ,Apple Inc.,2026-06-02,1d,307.460000,315.450000,306.720000,315.200000,315.200000,44374534,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-03,1d,168.870000,169.800000,166.680000,167.710000,167.130000,25386700,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-04,1d,168.280000,169.580000,167.790000,169.390000,168.810000,18508700,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-05,1d,171.620000,172.360000,169.350000,169.810000,169.220000,25375400,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-06,1d,172.300000,175.830000,172.300000,174.920000,174.320000,22258100,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-09,1d,175.870000,177.910000,175.660000,177.630000,177.230000,18817600,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-10,1d,177.760000,182.450000,176.480000,180.010000,179.610000,32908000,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-11,1d,181.230000,181.750000,178.000000,178.790000,178.390000,18994400,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-12,1d,177.480000,178.130000,176.110000,176.970000,176.570000,17345900,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-13,1d,173.580000,178.340000,173.570000,175.880000,175.480000,20873200,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-16,1d,175.900000,178.240000,175.820000,177.940000,177.540000,18132500,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-17,1d,177.000000,178.710000,175.940000,177.230000,176.830000,17656100,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-18,1d,177.280000,177.820000,172.840000,173.980000,173.590000,32531800,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-20,1d,174.870000,175.370000,166.270000,167.730000,167.350000,55402600,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-23,1d,167.320000,168.480000,163.330000,166.010000,165.640000,36975600,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-24,1d,167.680000,169.250000,166.910000,167.740000,167.360000,27310300,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-25,1d,168.650000,173.360000,168.560000,171.490000,171.100000,23627400,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-26,1d,173.380000,174.650000,170.860000,174.430000,174.040000,25909100,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-27,1d,174.630000,178.840000,172.710000,178.270000,177.870000,74053100,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-06-30,1d,180.790000,181.580000,175.500000,177.390000,176.990000,43964600,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-01,1d,176.800000,177.220000,174.660000,176.910000,176.510000,25778500,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-02,1d,176.540000,179.930000,176.090000,179.760000,179.360000,19325900,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-03,1d,179.820000,180.770000,178.190000,180.550000,180.140000,13287400,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-07,1d,180.130000,180.340000,176.640000,177.560000,177.160000,20991400,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-08,1d,178.780000,178.790000,173.920000,175.160000,174.770000,24108600,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-09,1d,176.110000,180.280000,173.880000,177.660000,177.260000,31288000,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-10,1d,176.670000,179.590000,175.740000,178.700000,178.300000,24693700,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-11,1d,177.910000,182.610000,177.540000,181.310000,180.900000,23975700,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-14,1d,182.070000,184.730000,180.710000,182.810000,182.400000,20990400,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-15,1d,183.940000,185.410000,182.390000,183.100000,182.690000,23911600,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-16,1d,184.320000,185.340000,183.080000,183.770000,183.360000,21152600,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-17,1d,183.120000,185.190000,181.500000,184.700000,184.280000,21654400,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-18,1d,186.620000,187.360000,184.730000,185.940000,185.520000,21033400,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-21,1d,187.100000,191.260000,187.050000,191.150000,190.720000,24665000,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-22,1d,192.420000,193.360000,188.490000,192.110000,191.680000,26212900,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-23,1d,192.360000,193.360000,190.180000,191.510000,191.080000,34068100,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-24,1d,198.110000,198.970000,191.950000,193.200000,192.770000,45252100,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-25,1d,192.930000,195.270000,192.130000,194.080000,193.640000,31101800,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-28,1d,194.410000,194.820000,191.850000,193.420000,192.990000,25553500,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-29,1d,193.300000,196.660000,192.990000,196.430000,195.990000,31891600,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-30,1d,196.300000,198.480000,195.560000,197.440000,197.000000,21150500,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-07-31,1d,196.600000,196.830000,192.080000,192.860000,192.430000,27852000,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-08-01,1d,189.780000,191.620000,188.700000,189.950000,189.520000,21236700,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-08-04,1d,191.180000,196.080000,190.920000,195.750000,195.310000,23386000,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-08-05,1d,195.540000,198.700000,194.680000,195.320000,194.880000,19010200,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-08-06,1d,195.250000,197.380000,194.470000,196.920000,196.480000,15383700,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-08-07,1d,197.710000,198.370000,195.220000,197.280000,196.840000,14660600,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-08-08,1d,197.980000,203.430000,197.900000,202.090000,201.640000,24379900,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-08-11,1d,201.550000,202.160000,199.800000,201.630000,201.180000,16690200,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-08-12,1d,202.100000,205.130000,201.400000,204.160000,203.700000,19854000,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-08-13,1d,204.980000,205.430000,198.640000,203.030000,202.570000,19573000,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-08-14,1d,202.560000,205.420000,202.320000,203.820000,203.360000,17777100,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-08-15,1d,204.720000,207.330000,202.090000,204.910000,204.450000,21111400,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-08-18,1d,205.070000,206.140000,203.410000,204.290000,203.830000,13000200,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-08-19,1d,203.900000,204.290000,200.930000,202.490000,202.030000,13476600,FinMind
GOOG,NASDAQ,Alphabet Inc. Class C,2025-08-20,1d,201.680000,202.170000,197.460000,200.190000,199.740000,13971700,FinMind
